Id,ID mess,Date,Year,Season,Mound ID,Site,Mound,Depth,Species,Tot num,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,Weight,treatment,time,size
2010FallGibbs Shoal21Deep,2010FallGibbs Shoal21DeepE.Depressus,9/1/2010,2010,Fall,Gibbs Shoal 21,Gibbs Shoal,21,Deep,E.Depressus,18,5.5,3.8,8,4.9,6.1,8.3,6.6,9.2,7.4,11.6,10.6,6.8,16.8,6.1,9.1,12.8,12.7,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82,Early shell,Early,
2010FallGibbs Shoal21Deep,2010FallGibbs Shoal21DeepP.Herbstii,9/1/2010,2010,Fall,Gibbs Shoal 21,Gibbs Shoal,21,Deep,P.Herbstii,2,21.3,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.657,Early shell,Early,
2010FallGibbs Shoal21Deep,2010FallGibbs Shoal21DeepPolychaete,9/1/2010,2010,Fall,Gibbs Shoal 21,Gibbs Shoal,21,Deep,Polychaete,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,Early shell,Early,
2010FallGibbs Shoal22Deep,2010FallGibbs Shoal22DeepE.Depressus,9/1/2010,2010,Fall,Gibbs Shoal 22,Gibbs Shoal,22,Deep,E.Depressus,3,10.9,9.1,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864,Blank,,
2010FallGibbs Shoal22Deep,2010FallGibbs Shoal22DeepLunardovesnail,9/1/2010,2010,Fall,Gibbs Shoal 22,Gibbs Shoal,22,Deep,Lunardovesnail,1,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,Blank,,
2010FallGibbs Shoal22Deep,2010FallGibbs Shoal22DeepNakedGoby,9/1/2010,2010,Fall,Gibbs Shoal 22,Gibbs Shoal,22,Deep,NakedGoby,1,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.599,Blank,,
2010FallGibbs Shoal22Deep,2010FallGibbs Shoal22DeepSkilletFish,9/1/2010,2010,Fall,Gibbs Shoal 22,Gibbs Shoal,22,Deep,SkilletFish,1,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.671,Blank,,
2010FallGibbs Shoal22Deep,2010FallGibbs Shoal22DeepStoneCrab,9/1/2010,2010,Fall,Gibbs Shoal 22,Gibbs Shoal,22,Deep,StoneCrab,1,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.026,Blank,,
2010FallGibbs Shoal23Deep,2010FallGibbs Shoal23DeepE.Depressus,9/1/2010,2010,Fall,Gibbs Shoal 23,Gibbs Shoal,23,Deep,E.Depressus,20,4.3,5.4,4,4.9,3.3,6.9,3.6,5.3,8.4,5.4,5,6.7,5.2,2.6,9.7,9.5,7.1,15.6,6.5,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.425,Late small,Late,Small
2010FallGibbs Shoal23Deep,2010FallGibbs Shoal23DeepP.Herbstii,9/1/2010,2010,Fall,Gibbs Shoal 23,Gibbs Shoal,23,Deep,P.Herbstii,1,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.581,Late small,Late,Small
2009SummerMiddle Bay1Deep,2009SummerMiddle Bay1DeepE.Depressus,8/17/2009,2009,Summer,Middle Bay 1,Middle Bay,1,Deep,E.Depressus,10,10.2,8,9.3,8.7,9.9,5.8,7.5,8.7,15.7,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.578,Old,,
2009SummerMiddle Bay1Deep,2009SummerMiddle Bay1DeepNakedGoby,8/17/2009,2009,Summer,Middle Bay 1,Middle Bay,1,Deep,NakedGoby,1,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273,Old,,
2009SummerMiddle Bay1Deep,2009SummerMiddle Bay1DeepP.Herbstii,8/17/2009,2009,Summer,Middle Bay 1,Middle Bay,1,Deep,P.Herbstii,2,30,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.068,Old,,
2009SummerMiddle Bay1Shallow,2009SummerMiddle Bay1ShallowE.Depressus,8/17/2009,2009,Summer,Middle Bay 1,Middle Bay,1,Shallow,E.Depressus,15,17.6,10.1,9.6,10.5,12.2,6,11,11.9,12.7,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.851,Old,,
2009SummerMiddle Bay1Shallow,2009SummerMiddle Bay1ShallowNakedGoby,8/17/2009,2009,Summer,Middle Bay 1,Middle Bay,1,Shallow,NakedGoby,3,35,42,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old,,
2009SummerMiddle Bay1Shallow,2009SummerMiddle Bay1ShallowStripedBlenny,8/17/2009,2009,Summer,Middle Bay 1,Middle Bay,1,Shallow,StripedBlenny,1,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.705,Old,,
2009SummerMiddle Bay2Deep,2009SummerMiddle Bay2DeepE.Depressus,8/17/2009,2009,Summer,Middle Bay 2,Middle Bay,2,Deep,E.Depressus,10,11,11.3,7.2,7.7,9.3,8,9.9,8.2,6.8,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.777,Old,,
2009SummerMiddle Bay2Deep,2009SummerMiddle Bay2DeepP.Herbstii,8/17/2009,2009,Summer,Middle Bay 2,Middle Bay,2,Deep,P.Herbstii,2,28.9,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.66,Old,,
2009SummerMiddle Bay2Deep,2009SummerMiddle Bay2DeepStripedBlenny,8/17/2009,2009,Summer,Middle Bay 2,Middle Bay,2,Deep,StripedBlenny,1,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,Old,,
2009SummerMiddle Bay2Shallow,2009SummerMiddle Bay2ShallowE.Depressus,8/17/2009,2009,Summer,Middle Bay 2,Middle Bay,2,Shallow,E.Depressus,36,3.4,6.6,9,14.3,7,5.7,5.2,8.2,9,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.007,Old,,
2009SummerMiddle Bay2Shallow,2009SummerMiddle Bay2ShallowNakedGoby,8/17/2009,2009,Summer,Middle Bay 2,Middle Bay,2,Shallow,NakedGoby,4,35.8,27.7,15.5,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.002,Old,,
2009SummerMiddle Bay2Shallow,2009SummerMiddle Bay2ShallowP.Herbstii,8/17/2009,2009,Summer,Middle Bay 2,Middle Bay,2,Shallow,P.Herbstii,2,15.9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.154,Old,,
2009SummerMiddle Bay2Shallow,2009SummerMiddle Bay2ShallowStripedBlenny,8/17/2009,2009,Summer,Middle Bay 2,Middle Bay,2,Shallow,StripedBlenny,1,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.154,Old,,
2009SummerMiddle Bay3Deep,2009SummerMiddle Bay3DeepE.Depressus,8/17/2009,2009,Summer,Middle Bay 3,Middle Bay,3,Deep,E.Depressus,4,4.2,14,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,Old,,
2009SummerMiddle Bay3Deep,2009SummerMiddle Bay3DeepGrassShrimp,8/17/2009,2009,Summer,Middle Bay 3,Middle Bay,3,Deep,GrassShrimp,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,Old,,
2009SummerMiddle Bay3Deep,2009SummerMiddle Bay3DeepNakedGoby,8/17/2009,2009,Summer,Middle Bay 3,Middle Bay,3,Deep,NakedGoby,7,23.9,38.6,32.2,20.6,29,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,Old,,
2009SummerMiddle Bay3Deep,2009SummerMiddle Bay3DeepP.Herbstii,8/17/2009,2009,Summer,Middle Bay 3,Middle Bay,3,Deep,P.Herbstii,7,12.4,11.9,11.6,10.8,8.5,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,Old,,
2009SummerMiddle Bay3Shallow,2009SummerMiddle Bay3ShallowE.Depressus,8/17/2009,2009,Summer,Middle Bay 3,Middle Bay,3,Shallow,E.Depressus,30,10.2,6.5,7.6,2.2,2.7,6.1,4.1,8.2,6.8,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.608,Old,,
2009SummerMiddle Bay3Shallow,2009SummerMiddle Bay3ShallowHookedMussel,8/17/2009,2009,Summer,Middle Bay 1,Middle Bay,3,Shallow,HookedMussel,1,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old,,
2009SummerMiddle Bay3Shallow,2009SummerMiddle Bay3ShallowNakedGoby,8/17/2009,2009,Summer,Middle Bay 3,Middle Bay,3,Shallow,NakedGoby,5,29.7,25.9,20.7,36.9,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.755,Old,,
2009SummerMiddle Bay3Shallow,2009SummerMiddle Bay3ShallowP.Herbstii,8/17/2009,2009,Summer,Middle Bay 3,Middle Bay,3,Shallow,P.Herbstii,2,18.8,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.908,Old,,
2009SummerMiddle Bay3Shallow,2009SummerMiddle Bay3ShallowSkilletFish,8/17/2009,2009,Summer,Middle Bay 1,Middle Bay,3,Shallow,SkilletFish,1,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.601,Old,,
2009SummerMiddle Bay3Shallow,2009SummerMiddle Bay3ShallowStripedBlenny,8/17/2009,2009,Summer,Middle Bay 3,Middle Bay,3,Shallow,StripedBlenny,1,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.698,Old,,
2009FallMiddle Bay2Deep,2009FallMiddle Bay2DeepE.Depressus,10/5/2009,2009,Fall,Middle Bay 2,Middle Bay,2,Deep,E.Depressus,2,14,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,Old,,
2009FallMiddle Bay2Deep,2009FallMiddle Bay2DeepNakedGoby,10/5/2009,2009,Fall,Middle Bay 2,Middle Bay,2,Deep,NakedGoby,2,35.5,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,Old,,
2009FallMiddle Bay2Deep,2009FallMiddle Bay2DeepP.Herbstii,10/5/2009,2009,Fall,Middle Bay 2,Middle Bay,2,Deep,P.Herbstii,3,24.1,22.1,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.57,Old,,
2009FallMiddle Bay2Shallow,2009FallMiddle Bay2ShallowE.Depressus,10/5/2009,2009,Fall,Middle Bay 2,Middle Bay,2,Shallow,E.Depressus,18,15.9,12.2,5.3,10.2,14.1,7.4,6.4,10.7,12.9,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.179,Old,,
2009FallMiddle Bay2Shallow,2009FallMiddle Bay2ShallowNakedGoby,10/5/2009,2009,Fall,Middle Bay 2,Middle Bay,2,Shallow,NakedGoby,3,24.6,27.2,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496,Old,,
2009FallMiddle Bay2Shallow,2009FallMiddle Bay2ShallowP.Herbstii,10/5/2009,2009,Fall,Middle Bay 2,Middle Bay,2,Shallow,P.Herbstii,2,15.6,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.792,Old,,
2009FallMiddle Bay2Shallow,2009FallMiddle Bay2ShallowStripedBlenny,10/5/2009,2009,Fall,Middle Bay 2,Middle Bay,2,Shallow,StripedBlenny,1,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.954,Old,,
2009FallMiddle Bay3Deep,2009FallMiddle Bay3DeepE.Depressus,10/5/2009,2009,Fall,Middle Bay 3,Middle Bay,3,Deep,E.Depressus,11,19.1,8.3,16.8,8.7,8.5,6.8,5.3,4.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.386,Old,,
2009FallMiddle Bay3Deep,2009FallMiddle Bay3DeepNakedGoby,10/5/2009,2009,Fall,Middle Bay 3,Middle Bay,3,Deep,NakedGoby,2,49.8,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.087,Old,,
2009FallMiddle Bay3Shallow,2009FallMiddle Bay3ShallowE.Depressus,10/5/2009,2009,Fall,Middle Bay 3,Middle Bay,3,Shallow,E.Depressus,7,12.1,11.7,8.8,14.1,2.8,8.7,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,Old,,
2009FallMiddle Bay3Shallow,2009FallMiddle Bay3ShallowNakedGoby,10/5/2009,2009,Fall,Middle Bay 3,Middle Bay,3,Shallow,NakedGoby,2,32.1,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,Old,,
2009FallMiddle Bay3Shallow,2009FallMiddle Bay3ShallowP.Herbstii,10/5/2009,2009,Fall,Middle Bay 3,Middle Bay,3,Shallow,P.Herbstii,3,40.2,24.3,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.48,Old,,
2009FallMiddle Bay3Shallow,2009FallMiddle Bay3ShallowSkilletFish,10/5/2009,2009,Fall,Middle Bay 3,Middle Bay,3,Shallow,SkilletFish,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,Old,,
2010FallMiddle Bay1Deep,2010FallMiddle Bay1DeepE.Depressus,10/1/2010,2010,Fall,Middle Bay 1,Middle Bay,1,Deep,E.Depressus,29,10.1,15.2,17.3,12.3,10,10,8.7,14.5,10.7,14.2,12.6,10.1,9.7,10.9,11.9,8.9,6.1,7.7,6.4,4.3,4.8,6.1,4.3,8,5.5,4.3,6.7,5.6,5.4,,,,,,,,,,,,,,,,,,,,,,10.622,Old,,
2010SummerMiddle Bay1Deep,2010SummerMiddle Bay1DeepMudCrab,7/1/2010,2010,Summer,Middle Bay 1,Middle Bay,1,Deep,MudCrab,6,22.3,22.3,11.4,9.5,9.1,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old,,
2010SummerMiddle Bay1Deep,2010SummerMiddle Bay1DeepNakedGoby,7/1/2010,2010,Summer,Middle Bay 1,Middle Bay,1,Deep,NakedGoby,3,17.3,31.6,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725,Old,,
2010FallMiddle Bay1Deep,2010FallMiddle Bay1DeepNakedGoby,10/1/2010,2010,Fall,Middle Bay 1,Middle Bay,1,Deep,NakedGoby,4,30.6,39,43.4,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.383,Old,,
2010SummerMiddle Bay1Deep,2010SummerMiddle Bay1DeepPolychaete,7/1/2010,2010,Summer,Middle Bay 1,Middle Bay,1,Deep,Polychaete,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.069,Old,,
2010FallMiddle Bay1Deep,2010FallMiddle Bay1DeepPolychaete,10/1/2010,2010,Fall,Middle Bay 1,Middle Bay,1,Deep,Polychaete,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.946,Old,,
2010FallMiddle Bay1Deep,2010FallMiddle Bay1DeepSkilletFish,10/1/2010,2010,Fall,Middle Bay 1,Middle Bay,1,Deep,SkilletFish,1,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787,Old,,
2010FallMiddle Bay1Deep,2010FallMiddle Bay1DeepStripedBlenny,10/1/2010,2010,Fall,Middle Bay 1,Middle Bay,1,Deep,StripedBlenny,1,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.581,Old,,
2010FallMiddle Bay1Shallow,2010FallMiddle Bay1ShallowE.Depressus,10/1/2010,2010,Fall,Middle Bay 1,Middle Bay,1,Shallow,E.Depressus,45,10.5,6.3,7.3,15.2,12.6,8.7,12.4,19,7.9,7.3,11.4,6.6,13.6,11.7,10.5,8,9,11.1,8.7,5.6,9.7,8.2,3.7,7.6,10.6,11.1,7.1,9.1,7.8,9.7,4.7,7.9,10.7,5.6,5.2,5.6,4.4,4.6,9.2,9.3,6.6,4.7,11.2,4.5,5.6,,,,,,14.753,Old,,
2010SummerMiddle Bay1Shallow,2010SummerMiddle Bay1ShallowMudCrab,7/1/2010,2010,Summer,Middle Bay 1,Middle Bay,1,Shallow,MudCrab,7,15,10.4,11.6,8.9,7.7,10,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old,,
2010SummerMiddle Bay1Shallow,2010SummerMiddle Bay1ShallowNakedGoby,7/1/2010,2010,Summer,Middle Bay 1,Middle Bay,1,Shallow,NakedGoby,5,35.5,34.8,26.4,37.6,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.947,Old,,
2010FallMiddle Bay1Shallow,2010FallMiddle Bay1ShallowNakedGoby,10/1/2010,2010,Fall,Middle Bay 1,Middle Bay,1,Shallow,NakedGoby,6,39,27.2,30.3,30.3,28.9,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.528,Old,,
2010FallMiddle Bay1Shallow,2010FallMiddle Bay1ShallowPolychaete,10/1/2010,2010,Fall,Middle Bay 1,Middle Bay,1,Shallow,Polychaete,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.856,Old,,
2010FallMiddle Bay1Shallow,2010FallMiddle Bay1ShallowSkilletFish,10/1/2010,2010,Fall,Middle Bay 1,Middle Bay,1,Shallow,SkilletFish,2,27.6,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.388,Old,,
2010FallMiddle Bay1Shallow,2010FallMiddle Bay1ShallowStripedBlenny,10/1/2010,2010,Fall,Middle Bay 1,Middle Bay,1,Shallow,StripedBlenny,1,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.014,Old,,
2010SummerMiddle Bay1Shallow,2010SummerMiddle Bay1ShallowToadfish,7/1/2010,2010,Summer,Middle Bay 1,Middle Bay,1,Shallow,Toadfish,1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,Old,,
2010SummerMiddle Bay2Deep,2010SummerMiddle Bay2DeepMudCrab,7/1/2010,2010,Summer,Middle Bay 2,Middle Bay,2,Deep,MudCrab,9,17.7,12.7,12.4,11.9,12.5,9.6,11.6,8.6,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old,,
2010SummerMiddle Bay2Deep,2010SummerMiddle Bay2DeepNakedGoby,7/1/2010,2010,Summer,Middle Bay 2,Middle Bay,2,Deep,NakedGoby,4,31.5,24.6,26.2,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.323,Old,,
2010SummerMiddle Bay2Deep,2010SummerMiddle Bay2DeepPolychaete,7/1/2010,2010,Summer,Middle Bay 2,Middle Bay,2,Deep,Polychaete,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845,Old,,
2010SummerMiddle Bay2Shallow,2010SummerMiddle Bay2ShallowMudCrab,7/1/2010,2010,Summer,Middle Bay 2,Middle Bay,2,Shallow,MudCrab,16,27.8,22.5,17.4,13.5,12.2,10.9,12.1,11.3,10,8.8,9.4,9.3,7.3,6.4,4.8,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old,,
2010SummerMiddle Bay2Shallow,2010SummerMiddle Bay2ShallowNakedGoby,7/1/2010,2010,Summer,Middle Bay 2,Middle Bay,2,Shallow,NakedGoby,2,36.7,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.213,Old,,
2010SummerMiddle Bay2Shallow,2010SummerMiddle Bay2ShallowSkilletFish,7/1/2010,2010,Summer,Middle Bay 2,Middle Bay,2,Shallow,SkilletFish,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637,Old,,
2010SummerMiddle Bay3Deep,2010SummerMiddle Bay3DeepImpressedodostome,7/1/2010,2010,Summer,Middle Bay 3,Middle Bay,3,Deep,Impressedodostome,1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,Old,,
2010SummerMiddle Bay3Deep,2010SummerMiddle Bay3DeepMudCrab,7/1/2010,2010,Summer,Middle Bay 3,Middle Bay,3,Deep,MudCrab,6,12.2,13.5,11.2,9.4,10.4,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old,,
2010SummerMiddle Bay3Deep,2010SummerMiddle Bay3DeepNakedGoby,7/1/2010,2010,Summer,Middle Bay 3,Middle Bay,3,Deep,NakedGoby,6,30.1,31.2,25.2,30,27.1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.399,Old,,
2010SummerMiddle Bay3Deep,2010SummerMiddle Bay3DeepPolychaete,7/1/2010,2010,Summer,Middle Bay 3,Middle Bay,3,Deep,Polychaete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885,Old,,
2010SummerMiddle Bay3Shallow,2010SummerMiddle Bay3ShallowMudCrab,7/1/2010,2010,Summer,Middle Bay 3,Middle Bay,3,Shallow,MudCrab,13,46,41.9,34.1,27.7,18.9,15.9,12.1,14,10.7,12.6,9.8,8.9,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old,,
2010SummerMiddle Bay3Shallow,2010SummerMiddle Bay3ShallowSkilletFish,7/1/2010,2010,Summer,Middle Bay 3,Middle Bay,3,Shallow,SkilletFish,1,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.773,Old,,
2010FallMiddle Bay2Deep,2010FallMiddle Bay2DeepE.Depressus,9/1/2010,2010,Fall,Middle Bay 2,Middle Bay,2,Deep,E.Depressus,22,9.3,11.6,12.1,12.7,14.1,17.2,10.8,9.4,11.2,9.1,9.2,8.2,7.4,4.7,5.2,7.7,8.4,8,9,7,8.1,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06,Old,,
2010FallMiddle Bay2Deep,2010FallMiddle Bay2DeepNakedGoby,9/1/2010,2010,Fall,Middle Bay 2,Middle Bay,2,Deep,NakedGoby,6,33.1,28.7,22.5,34.1,33.6,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.073,Old,,
2010FallMiddle Bay2Deep,2010FallMiddle Bay2DeepPolychaete,9/1/2010,2010,Fall,Middle Bay 2,Middle Bay,2,Deep,Polychaete,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,Old,,
2010FallMiddle Bay2Deep,2010FallMiddle Bay2DeepStripedBlenny,9/1/2010,2010,Fall,Middle Bay 2,Middle Bay,2,Deep,StripedBlenny,1,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.189,Old,,
2010FallMiddle Bay2Shallow,2010FallMiddle Bay2ShallowE.Depressus,9/1/2010,2010,Fall,Middle Bay 2,Middle Bay,2,Shallow,E.Depressus,46,17.9,14.8,14.5,14.3,14.9,12.6,13.4,10.5,10.8,10.8,6.4,5.1,4.1,6,9.6,10.5,10.8,9.1,10.3,9.8,8.4,10.1,8.6,8.8,8.1,7.2,7.7,7,7,6.5,6.3,7.6,4.1,3.7,2.9,5.8,3.3,3.4,5,4.5,3.8,5.3,5.6,4.4,5.8,3.8,,,,,15.206,Old,,
2010FallMiddle Bay2Shallow,2010FallMiddle Bay2ShallowNakedGoby,9/1/2010,2010,Fall,Middle Bay 2,Middle Bay,2,Shallow,NakedGoby,3,29.9,44.1,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.508,Old,,
2010FallMiddle Bay2Shallow,2010FallMiddle Bay2ShallowP.Herbstii,9/1/2010,2010,Fall,Middle Bay 2,Middle Bay,2,Shallow,P.Herbstii,3,19.3,4.5,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.913,Old,,
2010FallMiddle Bay2Shallow,2010FallMiddle Bay2ShallowPolychaete,9/1/2010,2010,Fall,Middle Bay 2,Middle Bay,2,Shallow,Polychaete,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,Old,,
2010FallMiddle Bay2Shallow,2010FallMiddle Bay2ShallowSkilletFish,9/1/2010,2010,Fall,Middle Bay 2,Middle Bay,2,Shallow,SkilletFish,2,35.2,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.251,Old,,
2010FallMiddle Bay2Shallow,2010FallMiddle Bay2ShallowStripedBlenny,9/1/2010,2010,Fall,Middle Bay 2,Middle Bay,2,Shallow,StripedBlenny,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933,Old,,
2010FallMiddle Bay3Deep,2010FallMiddle Bay3DeepE.Depressus,9/1/2010,2010,Fall,Middle Bay 3,Middle Bay,3,Deep,E.Depressus,20,8,8.9,12.1,6.2,13.6,4.4,6.8,9.1,7.9,7.4,11.1,10,5.2,5.4,8,5.6,5.1,9.1,4.8,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.762,Old,,
2010FallMiddle Bay3Deep,2010FallMiddle Bay3DeepNakedGoby,9/1/2010,2010,Fall,Middle Bay 3,Middle Bay,3,Deep,NakedGoby,5,45.4,38.2,36.3,32.6,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.071,Old,,
